employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Age_Group,Experience_Level,Training_Category,KPI_Status,Award_Status,Performance_Category
56331,Procurement,region_2,Below Secondary,f,other,1,25,4.0,2,1,0,70,21-30,Beginner,Average,Achieved,No Award,Good
74677,Sales & Marketing,region_27,Bachelors,m,sourcing,1,28,5.0,2,1,0,48,21-30,Beginner,Low,Achieved,No Award,Excellent
63374,Operations,region_22,Bachelors,m,referred,1,35,3.0,3,1,0,57,31-40,Beginner,Average,Achieved,No Award,Average
55525,Sales & Marketing,region_2,Masters & above,m,sourcing,1,51,4.0,19,1,1,51,51-60,Experienced,Average,Achieved,Award Won,Good
43782,Procurement,region_5,Bachelors,f,other,1,31,3.0,5,0,0,73,31-40,Beginner,Good,Not Achieved,No Award,Average
46021,Operations,region_30,Bachelors,m,sourcing,1,32,4.0,7,0,0,61,31-40,Intermediate,Average,Not Achieved,No Award,Good
1146,Operations,region_32,Bachelors,f,sourcing,1,39,3.0,8,0,0,60,31-40,Intermediate,Average,Not Achieved,No Award,Average
19595,Sales & Marketing,region_2,Bachelors,f,other,1,31,3.0,4,1,1,51,31-40,Beginner,Average,Achieved,Award Won,Average
67320,HR,region_11,Bachelors,f,other,1,31,4.0,5,0,0,50,31-40,Beginner,Low,Not Achieved,No Award,Good
65783,Operations,region_22,Masters & above,m,other,1,38,4.0,6,1,0,58,31-40,Intermediate,Average,Achieved,No Award,Good
28954,Analytics,region_31,Bachelors,m,other,2,45,5.0,17,1,0,88,41-50,Experienced,Excellent,Achieved,No Award,Excellent
7696,Procurement,region_7,Masters & above,f,sourcing,1,38,4.0,10,0,0,67,31-40,Intermediate,Average,Not Achieved,No Award,Good
49384,Finance,region_2,Bachelors,f,sourcing,1,31,1.0,4,0,0,57,31-40,Beginner,Average,Not Achieved,No Award,Poor
51441,Sales & Marketing,region_16,Masters & above,m,sourcing,1,37,1.0,5,0,0,45,31-40,Beginner,Low,Not Achieved,No Award,Poor
6197,Sales & Marketing,region_28,Bachelors,m,sourcing,2,39,5.0,7,1,0,50,31-40,Intermediate,Low,Achieved,No Award,Excellent
75055,Finance,region_7,Bachelors,m,other,1,32,5.0,8,1,0,59,31-40,Intermediate,Average,Achieved,No Award,Excellent
40444,Sales & Marketing,region_23,Masters & above,m,sourcing,1,31,5.0,6,1,0,51,31-40,Intermediate,Average,Achieved,No Award,Excellent
67113,Technology,region_7,Masters & above,m,other,2,47,3.0,18,0,0,76,41-50,Experienced,Good,Not Achieved,No Award,Average
49623,Technology,region_24,Bachelors,m,other,2,27,3.0,3,1,0,79,21-30,Beginner,Good,Achieved,No Award,Average
41034,Operations,region_24,Bachelors,m,sourcing,1,32,3.0,10,0,0,62,31-40,Intermediate,Average,Not Achieved,No Award,Average
62615,Procurement,region_2,Masters & above,f,other,1,53,3.0,3,0,0,73,51-60,Beginner,Good,Not Achieved,No Award,Average
31335,Sales & Marketing,region_6,Bachelors,f,other,1,26,4.0,2,1,0,48,21-30,Beginner,Low,Achieved,No Award,Good
56271,Sales & Marketing,region_2,Bachelors,f,other,4,27,2.0,4,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,Poor
42749,Operations,region_2,Bachelors,m,sourcing,1,45,4.0,3,0,0,63,41-50,Beginner,Average,Not Achieved,No Award,Good
5305,Technology,region_2,Masters & above,f,other,1,52,3.0,17,0,0,81,51-60,Experienced,Good,Not Achieved,No Award,Average
9154,Sales & Marketing,region_13,Bachelors,f,sourcing,1,28,3.0,2,0,0,45,21-30,Beginner,Low,Not Achieved,No Award,Average
28557,Legal,region_2,Bachelors,m,other,1,35,2.0,7,0,0,58,31-40,Intermediate,Average,Not Achieved,No Award,Poor
37219,Technology,region_22,Bachelors,m,referred,2,28,4.0,2,0,0,83,21-30,Beginner,Good,Not Achieved,No Award,Good
56657,Sales & Marketing,region_19,Bachelors,m,other,1,44,3.0,3,0,0,49,41-50,Beginner,Low,Not Achieved,No Award,Average
65635,Analytics,region_24,Bachelors,m,other,1,38,1.0,3,0,0,85,31-40,Beginner,Good,Not Achieved,No Award,Poor
42341,Procurement,region_31,Bachelors,m,other,1,30,4.0,7,1,0,69,21-30,Intermediate,Average,Achieved,No Award,Good
38951,Operations,region_16,Bachelors,f,other,1,41,3.0,3,0,0,58,41-50,Beginner,Average,Not Achieved,No Award,Average
76232,Analytics,region_7,Bachelors,f,other,1,27,,1,1,0,86,21-30,Beginner,Excellent,Achieved,No Award,
3487,Procurement,region_31,Masters & above,f,other,1,40,3.0,10,0,0,70,31-40,Intermediate,Average,Not Achieved,No Award,Average
49433,Operations,region_4,Masters & above,f,sourcing,1,38,4.0,10,1,0,55,31-40,Intermediate,Average,Achieved,No Award,Good
25183,Procurement,region_16,Bachelors,m,other,1,56,4.0,9,1,0,70,51-60,Intermediate,Average,Achieved,No Award,Good
51474,Procurement,region_22,Masters & above,m,sourcing,1,52,4.0,7,0,0,71,51-60,Intermediate,Good,Not Achieved,No Award,Good
3665,Sales & Marketing,region_27,Masters & above,m,sourcing,1,37,4.0,4,0,0,46,31-40,Beginner,Low,Not Achieved,No Award,Good
9432,Analytics,region_22,Bachelors,f,other,1,30,4.0,7,0,0,89,21-30,Intermediate,Excellent,Not Achieved,No Award,Good
73371,Technology,region_7,Below Secondary,f,sourcing,1,24,,1,0,0,85,21-30,Beginner,Good,Not Achieved,No Award,
75949,Sales & Marketing,region_2,Masters & above,m,sourcing,1,31,1.0,3,0,0,52,31-40,Beginner,Average,Not Achieved,No Award,Poor
22564,Procurement,region_14,Masters & above,f,sourcing,1,36,1.0,4,0,0,70,31-40,Beginner,Average,Not Achieved,No Award,Poor
29554,Operations,region_19,Bachelors,f,other,1,40,4.0,15,0,0,56,31-40,Experienced,Average,Not Achieved,No Award,Good
77291,Sales & Marketing,region_2,,m,sourcing,1,32,3.0,3,0,0,46,31-40,Beginner,Low,Not Achieved,No Award,Average
4346,Sales & Marketing,region_22,Masters & above,m,sourcing,2,37,3.0,8,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Average
55108,Technology,region_7,Bachelors,f,sourcing,1,29,3.0,3,0,0,77,21-30,Beginner,Good,Not Achieved,No Award,Average
50275,Analytics,region_7,Bachelors,m,sourcing,1,32,4.0,4,1,0,85,31-40,Beginner,Good,Achieved,No Award,Good
1786,Operations,region_2,Bachelors,f,sourcing,1,47,5.0,14,0,0,58,41-50,Experienced,Average,Not Achieved,No Award,Excellent
1410,Operations,region_4,Bachelors,f,other,1,27,3.0,3,0,0,59,21-30,Beginner,Average,Not Achieved,No Award,Average
22997,Analytics,region_22,Bachelors,f,other,2,26,4.0,3,1,0,82,21-30,Beginner,Good,Achieved,No Award,Good
46416,Technology,region_33,Bachelors,m,other,2,43,3.0,15,0,0,76,41-50,Experienced,Good,Not Achieved,No Award,Average
3590,Analytics,region_28,Bachelors,m,sourcing,1,29,4.0,2,1,0,85,21-30,Beginner,Good,Achieved,No Award,Good
56374,Sales & Marketing,region_2,Bachelors,m,sourcing,1,43,4.0,11,0,0,50,41-50,Experienced,Low,Not Achieved,No Award,Good
7624,Procurement,region_2,Bachelors,f,other,1,51,5.0,10,1,0,70,51-60,Intermediate,Average,Achieved,No Award,Excellent
52788,Legal,region_22,Masters & above,m,sourcing,1,37,3.0,6,0,0,58,31-40,Intermediate,Average,Not Achieved,No Award,Average
12144,Sales & Marketing,region_7,Bachelors,m,sourcing,1,45,2.0,7,1,0,45,41-50,Intermediate,Low,Achieved,No Award,Poor
15944,Operations,region_19,Masters & above,m,other,2,43,3.0,4,0,0,63,41-50,Beginner,Average,Not Achieved,No Award,Average
21246,Finance,region_22,Masters & above,f,sourcing,1,32,3.0,4,0,0,62,31-40,Beginner,Average,Not Achieved,No Award,Average
74013,Technology,region_23,Bachelors,m,sourcing,1,26,,1,1,0,80,21-30,Beginner,Good,Achieved,No Award,
35822,Sales & Marketing,region_2,Bachelors,m,other,1,48,2.0,4,0,0,51,41-50,Beginner,Average,Not Achieved,No Award,Poor
8894,Sales & Marketing,region_5,Bachelors,m,other,1,48,3.0,7,0,0,49,41-50,Intermediate,Low,Not Achieved,No Award,Average
10907,Procurement,region_2,Masters & above,m,sourcing,1,41,1.0,2,1,0,69,41-50,Beginner,Average,Achieved,No Award,Poor
56715,Sales & Marketing,region_28,Masters & above,m,other,1,47,4.0,15,1,0,47,41-50,Experienced,Low,Achieved,No Award,Good
32107,Sales & Marketing,region_13,Bachelors,m,other,1,22,4.0,2,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,Good
43199,Procurement,region_23,Bachelors,f,other,1,28,3.0,2,0,0,68,21-30,Beginner,Average,Not Achieved,No Award,Average
73336,Legal,region_2,Bachelors,f,other,1,31,,1,0,0,64,31-40,Beginner,Average,Not Achieved,No Award,
74547,Procurement,region_6,Bachelors,f,other,1,35,3.0,9,0,0,68,31-40,Intermediate,Average,Not Achieved,No Award,Average
5930,Procurement,region_17,Bachelors,f,other,1,36,5.0,3,0,0,66,31-40,Beginner,Average,Not Achieved,No Award,Excellent
8862,Operations,region_22,Bachelors,f,other,2,29,5.0,4,1,0,60,21-30,Beginner,Average,Achieved,No Award,Excellent
7075,Sales & Marketing,region_13,Bachelors,m,other,1,33,1.0,7,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Poor
68209,Procurement,region_2,Bachelors,f,other,1,51,1.0,9,0,0,72,51-60,Intermediate,Good,Not Achieved,No Award,Poor
51991,Procurement,region_2,Masters & above,m,other,1,52,2.0,14,0,0,64,51-60,Experienced,Average,Not Achieved,No Award,Poor
46921,Procurement,region_2,Bachelors,m,sourcing,4,20,,1,0,0,70,,Beginner,Average,Not Achieved,No Award,
19879,Sales & Marketing,region_22,Bachelors,m,other,2,25,,1,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,
39163,Analytics,region_34,Bachelors,m,other,1,36,5.0,5,0,0,87,31-40,Beginner,Excellent,Not Achieved,No Award,Excellent
69223,Sales & Marketing,region_13,Bachelors,m,other,2,22,,1,0,0,48,21-30,Beginner,Low,Not Achieved,No Award,
25784,Sales & Marketing,region_19,Bachelors,m,other,1,40,3.0,9,0,0,53,31-40,Intermediate,Average,Not Achieved,No Award,Average
53161,Finance,region_22,Bachelors,m,other,1,28,4.0,4,0,0,60,21-30,Beginner,Average,Not Achieved,No Award,Good
1846,HR,region_2,Masters & above,f,sourcing,1,44,5.0,12,1,0,51,41-50,Experienced,Average,Achieved,No Award,Excellent
61444,Technology,region_27,Bachelors,f,sourcing,1,32,5.0,6,1,1,92,31-40,Intermediate,Excellent,Achieved,Award Won,Excellent
50604,Sales & Marketing,region_25,Bachelors,f,other,1,31,3.0,3,0,0,48,31-40,Beginner,Low,Not Achieved,No Award,Average
19714,Sales & Marketing,region_26,Bachelors,m,sourcing,1,50,3.0,7,0,0,45,41-50,Intermediate,Low,Not Achieved,No Award,Average
48402,Operations,region_25,Bachelors,m,other,1,32,3.0,8,0,0,63,31-40,Intermediate,Average,Not Achieved,No Award,Average
39065,R&D,region_13,Masters & above,m,sourcing,1,34,5.0,4,1,0,85,31-40,Beginner,Good,Achieved,No Award,Excellent
34039,Sales & Marketing,region_26,Masters & above,m,other,1,33,5.0,10,0,0,47,31-40,Intermediate,Low,Not Achieved,No Award,Excellent
330,Operations,region_7,Bachelors,f,sourcing,2,29,,1,1,0,59,21-30,Beginner,Average,Achieved,No Award,
74364,Sales & Marketing,region_4,Bachelors,m,sourcing,1,49,3.0,5,0,0,48,41-50,Beginner,Low,Not Achieved,No Award,Average
31766,Operations,region_34,Bachelors,m,sourcing,1,30,5.0,8,1,0,61,21-30,Intermediate,Average,Achieved,No Award,Excellent
32804,Sales & Marketing,region_16,Bachelors,f,other,1,40,1.0,6,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Poor
10943,Procurement,region_2,Masters & above,m,sourcing,1,47,3.0,17,1,0,69,41-50,Experienced,Average,Achieved,No Award,Average
55071,Operations,region_19,Bachelors,m,sourcing,1,44,5.0,16,1,0,62,41-50,Experienced,Average,Achieved,No Award,Excellent
71711,Analytics,region_25,Bachelors,m,other,1,28,4.0,5,1,0,82,21-30,Beginner,Good,Achieved,No Award,Good
24484,Procurement,region_8,Bachelors,m,other,1,29,3.0,3,1,0,68,21-30,Beginner,Average,Achieved,No Award,Average
3875,Sales & Marketing,region_27,Bachelors,m,other,1,27,1.0,6,0,0,46,21-30,Intermediate,Low,Not Achieved,No Award,Poor
64785,Procurement,region_2,Bachelors,f,sourcing,2,44,1.0,6,0,0,73,41-50,Intermediate,Good,Not Achieved,No Award,Poor
29995,Sales & Marketing,region_14,Masters & above,m,sourcing,1,42,2.0,5,0,0,48,41-50,Beginner,Low,Not Achieved,No Award,Poor
67217,Analytics,region_15,Bachelors,m,other,1,27,4.0,2,1,0,81,21-30,Beginner,Good,Achieved,No Award,Good
7109,Operations,region_15,Masters & above,m,sourcing,1,34,5.0,4,1,0,61,31-40,Beginner,Average,Achieved,No Award,Excellent
45985,Technology,region_7,Bachelors,f,other,1,31,2.0,5,0,0,81,31-40,Beginner,Good,Not Achieved,No Award,Poor
39297,HR,region_2,Bachelors,f,other,1,30,1.0,4,0,0,51,21-30,Beginner,Average,Not Achieved,No Award,Poor
70683,Operations,region_31,Bachelors,m,other,1,54,5.0,11,0,0,59,51-60,Experienced,Average,Not Achieved,No Award,Excellent
64017,Analytics,region_7,Masters & above,m,other,4,36,5.0,7,0,0,83,31-40,Intermediate,Good,Not Achieved,No Award,Excellent
64326,Procurement,region_30,Masters & above,m,other,1,42,3.0,7,0,0,71,41-50,Intermediate,Good,Not Achieved,No Award,Average
62666,HR,region_29,Bachelors,m,sourcing,1,33,3.0,9,1,0,48,31-40,Intermediate,Low,Achieved,No Award,Average
29853,Analytics,region_2,Bachelors,m,other,1,44,4.0,8,0,0,80,41-50,Intermediate,Good,Not Achieved,No Award,Good
58103,Sales & Marketing,region_11,Bachelors,m,sourcing,1,28,4.0,6,0,0,51,21-30,Intermediate,Average,Not Achieved,No Award,Good
8230,Sales & Marketing,region_28,Masters & above,m,sourcing,1,34,2.0,10,0,0,39,31-40,Intermediate,Low,Not Achieved,No Award,Poor
41139,Analytics,region_22,Bachelors,m,other,2,26,,1,1,0,86,21-30,Beginner,Excellent,Achieved,No Award,
7894,Finance,region_2,Masters & above,m,sourcing,2,55,5.0,6,1,0,60,51-60,Intermediate,Average,Achieved,No Award,Excellent
3623,Analytics,region_10,Masters & above,m,other,1,33,4.0,7,1,0,85,31-40,Intermediate,Good,Achieved,No Award,Good
48196,Procurement,region_31,Bachelors,f,other,1,33,5.0,5,1,0,68,31-40,Beginner,Average,Achieved,No Award,Excellent
61310,HR,region_22,Masters & above,f,sourcing,1,30,4.0,2,0,0,51,21-30,Beginner,Average,Not Achieved,No Award,Good
67762,Operations,region_4,Bachelors,m,other,1,31,1.0,5,1,0,57,31-40,Beginner,Average,Achieved,No Award,Poor
31194,Procurement,region_7,Bachelors,f,sourcing,1,30,3.0,3,1,1,94,21-30,Beginner,Excellent,Achieved,Award Won,Average
28430,Operations,region_13,Masters & above,m,other,2,33,4.0,9,0,0,60,31-40,Intermediate,Average,Not Achieved,No Award,Good
61419,Technology,region_2,Masters & above,f,sourcing,1,36,4.0,9,1,0,82,31-40,Intermediate,Good,Achieved,No Award,Good
52660,Operations,region_22,Masters & above,m,sourcing,1,36,1.0,7,0,0,56,31-40,Intermediate,Average,Not Achieved,No Award,Poor
74389,Operations,region_2,Bachelors,m,other,1,41,5.0,13,0,0,62,41-50,Experienced,Average,Not Achieved,No Award,Excellent
59944,Sales & Marketing,region_15,Bachelors,f,sourcing,1,28,3.0,5,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,Average
67283,HR,region_2,Bachelors,f,sourcing,1,56,3.0,8,0,0,52,51-60,Intermediate,Average,Not Achieved,No Award,Average
3295,Procurement,region_2,Bachelors,m,sourcing,2,42,3.0,7,1,0,68,41-50,Intermediate,Average,Achieved,No Award,Average
73677,Procurement,region_34,Bachelors,m,other,1,27,2.0,4,0,0,71,21-30,Beginner,Good,Not Achieved,No Award,Poor
7979,Sales & Marketing,region_17,Bachelors,m,other,1,32,2.0,6,1,0,47,31-40,Intermediate,Low,Achieved,No Award,Poor
9076,Sales & Marketing,region_28,Bachelors,f,other,1,30,3.0,4,0,0,59,21-30,Beginner,Average,Not Achieved,No Award,Average
7503,Operations,region_28,Bachelors,f,other,1,37,5.0,7,1,0,58,31-40,Intermediate,Average,Achieved,No Award,Excellent
35345,Analytics,region_27,Bachelors,m,sourcing,1,28,3.0,5,0,0,87,21-30,Beginner,Excellent,Not Achieved,No Award,Average
77365,Operations,region_31,Bachelors,f,other,1,29,,1,0,0,53,21-30,Beginner,Average,Not Achieved,No Award,
57338,Sales & Marketing,region_13,Bachelors,m,other,1,29,4.0,7,0,0,50,21-30,Intermediate,Low,Not Achieved,No Award,Good
42366,Sales & Marketing,region_23,,m,other,1,30,,1,0,0,48,21-30,Beginner,Low,Not Achieved,No Award,
33312,HR,region_12,Bachelors,m,other,1,30,3.0,2,0,0,44,21-30,Beginner,Low,Not Achieved,No Award,Average
544,Technology,region_5,Bachelors,f,other,2,33,3.0,5,0,0,76,31-40,Beginner,Good,Not Achieved,No Award,Average
32880,Sales & Marketing,region_28,,m,other,1,32,3.0,6,0,0,56,31-40,Intermediate,Average,Not Achieved,No Award,Average
23155,Sales & Marketing,region_13,Bachelors,m,sourcing,1,35,3.0,9,0,0,47,31-40,Intermediate,Low,Not Achieved,No Award,Average
7473,Analytics,region_22,,m,other,2,27,2.0,2,1,0,85,21-30,Beginner,Good,Achieved,No Award,Poor
23149,Sales & Marketing,region_7,Masters & above,m,other,1,41,1.0,5,1,0,49,41-50,Beginner,Low,Achieved,No Award,Poor
11240,Sales & Marketing,region_16,Bachelors,m,sourcing,1,37,5.0,4,0,0,47,31-40,Beginner,Low,Not Achieved,No Award,Excellent
41683,HR,region_7,Bachelors,f,sourcing,1,27,3.0,2,1,0,47,21-30,Beginner,Low,Achieved,No Award,Average
6298,Technology,region_26,Bachelors,m,other,2,36,4.0,10,1,0,79,31-40,Intermediate,Good,Achieved,No Award,Good
42093,Technology,region_2,Bachelors,m,other,1,46,1.0,16,0,0,80,41-50,Experienced,Good,Not Achieved,No Award,Poor
56069,Operations,region_2,Masters & above,f,other,1,48,4.0,8,0,0,62,41-50,Intermediate,Average,Not Achieved,No Award,Good
64982,Procurement,region_7,Bachelors,m,other,3,35,2.0,11,0,0,70,31-40,Experienced,Average,Not Achieved,No Award,Poor
55490,Finance,region_22,Bachelors,f,sourcing,1,28,4.0,2,1,0,59,21-30,Beginner,Average,Achieved,No Award,Good
18256,Procurement,region_28,Masters & above,f,sourcing,1,33,2.0,8,0,0,69,31-40,Intermediate,Average,Not Achieved,No Award,Poor
57923,Sales & Marketing,region_20,Bachelors,m,sourcing,1,26,,1,0,0,53,21-30,Beginner,Average,Not Achieved,No Award,
64934,Sales & Marketing,region_2,,f,sourcing,1,24,,1,0,1,53,21-30,Beginner,Average,Not Achieved,Award Won,
6928,Sales & Marketing,region_31,Bachelors,f,sourcing,1,26,4.0,3,1,0,52,21-30,Beginner,Average,Achieved,No Award,Good
27540,Operations,region_11,Bachelors,m,sourcing,2,25,3.0,2,0,0,61,21-30,Beginner,Average,Not Achieved,No Award,Average
36740,Procurement,region_13,Masters & above,m,sourcing,1,49,2.0,4,0,0,71,41-50,Beginner,Good,Not Achieved,No Award,Poor
47948,HR,region_23,Bachelors,m,other,1,33,1.0,7,1,0,54,31-40,Intermediate,Average,Achieved,No Award,Poor
47912,Sales & Marketing,region_15,,m,other,1,35,4.0,7,0,0,49,31-40,Intermediate,Low,Not Achieved,No Award,Good
33913,Operations,region_2,Bachelors,m,other,1,33,4.0,2,1,0,61,31-40,Beginner,Average,Achieved,No Award,Good
32514,Sales & Marketing,region_19,Bachelors,m,sourcing,2,37,3.0,8,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Average
7581,Operations,region_30,Bachelors,f,sourcing,1,32,4.0,5,0,0,57,31-40,Beginner,Average,Not Achieved,No Award,Good
75018,Sales & Marketing,region_28,Bachelors,m,other,1,27,3.0,4,1,0,49,21-30,Beginner,Low,Achieved,No Award,Average
44621,Operations,region_20,Masters & above,f,other,1,38,4.0,8,0,0,59,31-40,Intermediate,Average,Not Achieved,No Award,Good
9291,Analytics,region_16,Bachelors,m,other,1,39,2.0,7,0,0,81,31-40,Intermediate,Good,Not Achieved,No Award,Poor
41302,Sales & Marketing,region_2,Masters & above,m,other,2,45,3.0,7,1,0,49,41-50,Intermediate,Low,Achieved,No Award,Average
61787,Technology,region_11,Bachelors,m,sourcing,1,30,4.0,4,1,0,83,21-30,Beginner,Good,Achieved,No Award,Good
49752,Sales & Marketing,region_26,Bachelors,m,other,1,24,,1,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,
61325,Legal,region_7,Masters & above,m,sourcing,1,36,5.0,5,1,0,56,31-40,Beginner,Average,Achieved,No Award,Excellent
15428,Sales & Marketing,region_30,Masters & above,m,sourcing,1,37,4.0,3,0,0,53,31-40,Beginner,Average,Not Achieved,No Award,Good
74549,Procurement,region_2,Below Secondary,f,sourcing,1,25,2.0,2,1,1,66,21-30,Beginner,Average,Achieved,Award Won,Poor
76847,Technology,region_7,Bachelors,m,other,2,34,3.0,7,0,0,79,31-40,Intermediate,Good,Not Achieved,No Award,Average
36850,Operations,region_4,Bachelors,m,sourcing,1,42,5.0,11,1,0,60,41-50,Experienced,Average,Achieved,No Award,Excellent
45219,Procurement,region_8,Masters & above,m,other,1,37,4.0,4,1,0,68,31-40,Beginner,Average,Achieved,No Award,Good
68380,Analytics,region_27,Bachelors,m,other,2,32,3.0,6,0,0,82,31-40,Intermediate,Good,Not Achieved,No Award,Average
18722,Procurement,region_26,Masters & above,f,sourcing,1,41,2.0,6,0,0,70,41-50,Intermediate,Average,Not Achieved,No Award,Poor
10837,Sales & Marketing,region_15,Bachelors,m,sourcing,1,32,5.0,5,0,0,48,31-40,Beginner,Low,Not Achieved,No Award,Excellent
63241,Operations,region_29,Bachelors,m,sourcing,1,28,5.0,4,0,0,59,21-30,Beginner,Average,Not Achieved,No Award,Excellent
76971,Operations,region_23,Bachelors,m,other,1,30,4.0,5,0,0,57,21-30,Beginner,Average,Not Achieved,No Award,Good
77774,Operations,region_5,Masters & above,f,other,1,37,1.0,9,0,0,61,31-40,Intermediate,Average,Not Achieved,No Award,Poor
707,Operations,region_22,Masters & above,m,sourcing,1,51,4.0,4,0,0,59,51-60,Beginner,Average,Not Achieved,No Award,Good
61297,Sales & Marketing,region_4,Masters & above,m,other,1,44,3.0,2,0,0,46,41-50,Beginner,Low,Not Achieved,No Award,Average
53033,Analytics,region_7,Masters & above,m,other,1,33,3.0,7,0,0,84,31-40,Intermediate,Good,Not Achieved,No Award,Average
75101,Sales & Marketing,region_2,Bachelors,m,other,1,52,4.0,11,0,0,51,51-60,Experienced,Average,Not Achieved,No Award,Good
58231,HR,region_2,Bachelors,f,referred,1,33,2.0,6,1,0,49,31-40,Intermediate,Low,Achieved,No Award,Poor
47225,Analytics,region_28,Bachelors,m,other,1,29,,1,1,1,85,21-30,Beginner,Good,Achieved,Award Won,
27196,Sales & Marketing,region_2,Masters & above,m,other,1,46,4.0,6,1,0,48,41-50,Intermediate,Low,Achieved,No Award,Good
18582,Operations,region_4,Masters & above,m,other,1,43,4.0,10,0,0,60,41-50,Intermediate,Average,Not Achieved,No Award,Good
30242,Sales & Marketing,region_23,Bachelors,m,other,1,31,5.0,7,1,0,52,31-40,Intermediate,Average,Achieved,No Award,Excellent
40338,Procurement,region_13,Bachelors,f,sourcing,2,30,3.0,3,0,0,65,21-30,Beginner,Average,Not Achieved,No Award,Average
67893,Sales & Marketing,region_16,Bachelors,m,other,2,33,3.0,7,0,0,46,31-40,Intermediate,Low,Not Achieved,No Award,Average
8563,Technology,region_24,Bachelors,m,sourcing,1,25,3.0,2,0,0,82,21-30,Beginner,Good,Not Achieved,No Award,Average
3714,Technology,region_26,Masters & above,f,sourcing,1,36,3.0,3,0,0,81,31-40,Beginner,Good,Not Achieved,No Award,Average
7770,Sales & Marketing,region_2,Masters & above,m,sourcing,1,49,5.0,7,0,0,47,41-50,Intermediate,Low,Not Achieved,No Award,Excellent
46670,HR,region_22,Bachelors,m,sourcing,1,37,3.0,4,0,0,53,31-40,Beginner,Average,Not Achieved,No Award,Average
24,HR,region_28,Masters & above,f,other,1,32,1.0,5,1,0,51,31-40,Beginner,Average,Achieved,No Award,Poor
10738,Sales & Marketing,region_15,Masters & above,m,sourcing,1,29,,1,0,0,48,21-30,Beginner,Low,Not Achieved,No Award,
17763,Operations,region_15,Masters & above,m,other,1,51,5.0,3,0,0,58,51-60,Beginner,Average,Not Achieved,No Award,Excellent
53014,Procurement,region_17,Bachelors,f,other,1,24,3.0,2,0,0,72,21-30,Beginner,Good,Not Achieved,No Award,Average
68423,Sales & Marketing,region_2,Bachelors,m,sourcing,2,55,3.0,4,0,0,44,51-60,Beginner,Low,Not Achieved,No Award,Average
76989,Sales & Marketing,region_15,Masters & above,m,other,1,40,2.0,9,0,0,52,31-40,Intermediate,Average,Not Achieved,No Award,Poor
47856,Procurement,region_2,Below Secondary,m,other,2,20,5.0,2,0,0,65,,Beginner,Average,Not Achieved,No Award,Excellent
62845,R&D,region_26,Bachelors,m,other,3,30,5.0,2,1,0,84,21-30,Beginner,Good,Achieved,No Award,Excellent
49726,Operations,region_30,Bachelors,m,other,1,26,3.0,4,0,0,59,21-30,Beginner,Average,Not Achieved,No Award,Average
3469,Technology,region_32,Bachelors,m,sourcing,1,27,3.0,2,1,1,76,21-30,Beginner,Good,Achieved,Award Won,Average
61724,Sales & Marketing,region_8,Bachelors,m,other,1,27,3.0,2,0,0,45,21-30,Beginner,Low,Not Achieved,No Award,Average
76344,Operations,region_22,,m,other,1,28,5.0,5,0,0,62,21-30,Beginner,Average,Not Achieved,No Award,Excellent
2159,Procurement,region_2,Bachelors,m,sourcing,2,33,3.0,2,1,0,71,31-40,Beginner,Good,Achieved,No Award,Average
56907,HR,region_2,Bachelors,m,other,1,30,3.0,2,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,Average
17747,Analytics,region_26,Bachelors,m,other,2,27,,1,1,0,84,21-30,Beginner,Good,Achieved,No Award,
12050,Sales & Marketing,region_16,Bachelors,m,other,1,49,2.0,24,0,0,48,41-50,Expert,Low,Not Achieved,No Award,Poor
13480,Operations,region_31,Bachelors,m,sourcing,1,36,3.0,2,0,0,62,31-40,Beginner,Average,Not Achieved,No Award,Average
65487,Operations,region_26,Bachelors,m,other,1,38,5.0,5,1,0,54,31-40,Beginner,Average,Achieved,No Award,Excellent
37927,Operations,region_2,Bachelors,f,other,2,49,3.0,19,0,0,61,41-50,Experienced,Average,Not Achieved,No Award,Average
10472,Operations,region_22,Masters & above,m,sourcing,1,39,5.0,4,0,0,73,31-40,Beginner,Good,Not Achieved,No Award,Excellent
61593,Operations,region_20,Bachelors,m,sourcing,1,30,5.0,2,1,0,57,21-30,Beginner,Average,Achieved,No Award,Excellent
33467,Legal,region_22,Bachelors,m,other,1,38,5.0,8,1,0,55,31-40,Intermediate,Average,Achieved,No Award,Excellent
20710,Sales & Marketing,region_22,Bachelors,m,other,1,43,3.0,12,0,0,48,41-50,Experienced,Low,Not Achieved,No Award,Average
74878,Sales & Marketing,region_22,Bachelors,f,sourcing,2,28,3.0,1,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,Average
40487,Sales & Marketing,region_13,Bachelors,m,other,2,27,2.0,2,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,Poor
